Model,CLS,CTX,HYB,Tokens,Window,Rank,Language,MeanSim,Family
mbert,false,false,false,500,2,20,yor,0.8002,Volta-Niger
mbert,false,false,false,400,3,1,lug,0.9574,Bantu
mbert,false,false,false,400,3,2,luo,0.9466,Nilotic
mbert,false,false,false,400,3,3,kin,0.9454,Bantu
mbert,false,false,false,400,3,4,ibo,0.9367,Volta-Niger
mbert,false,false,false,400,3,5,twi,0.9351,Kwa
mbert,false,false,false,400,3,6,swa,0.9306,Bantu
mbert,false,false,false,400,3,7,tsn,0.9186,Bantu
mbert,false,false,false,400,3,8,nya,0.9166,Bantu
mbert,false,false,false,400,3,9,sna,0.9081,Bantu
mbert,false,false,false,400,3,10,bam,0.9027,Mande
mbert,false,false,false,400,3,11,ewe,0.9002,Kwa
mbert,false,false,false,400,3,12,fon,0.8982,Kwa
mbert,false,false,false,400,3,13,wol,0.8969,Atlantic-Congo
mbert,false,false,false,400,3,14,hau,0.895,Chadic
mbert,false,false,false,400,3,15,zul,0.8934,Bantu
mbert,false,false,false,400,3,16,pcm,0.8836,English Creole
mbert,false,false,false,400,3,17,xho,0.8835,Bantu
mbert,false,false,false,400,3,18,mos,0.8763,Gur
mbert,false,false,false,400,3,19,bbj,0.834,Bantu
mbert,false,false,false,400,3,20,yor,0.7891,Volta-Niger
mbert,false,false,false,200,0,1,lug,0.9519,Bantu
mbert,false,false,false,200,0,2,kin,0.946,Bantu
mbert,false,false,false,200,0,3,luo,0.9457,Nilotic
mbert,false,false,false,200,0,4,ibo,0.9397,Volta-Niger
mbert,false,false,false,200,0,5,twi,0.9348,Kwa
mbert,false,false,false,200,0,6,swa,0.9339,Bantu
mbert,false,false,false,200,0,7,nya,0.9142,Bantu
mbert,false,false,false,200,0,8,tsn,0.9119,Bantu
mbert,false,false,false,200,0,9,sna,0.9027,Bantu
mbert,false,false,false,200,0,10,bam,0.9019,Mande
mbert,false,false,false,200,0,11,ewe,0.8963,Kwa
mbert,false,false,false,200,0,12,wol,0.896,Atlantic-Congo
mbert,false,false,false,200,0,13,fon,0.8926,Kwa
mbert,false,false,false,200,0,14,hau,0.8911,Chadic
mbert,false,false,false,200,0,15,pcm,0.8882,English Creole
mbert,false,false,false,200,0,16,zul,0.8852,Bantu
mbert,false,false,false,200,0,17,xho,0.8808,Bantu
mbert,false,false,false,200,0,18,mos,0.8649,Gur
mbert,false,false,false,200,0,19,bbj,0.8337,Bantu
mbert,false,false,false,200,0,20,yor,0.7981,Volta-Niger
mbert,false,false,false,400,0,1,lug,0.9574,Bantu
mbert,false,false,false,400,0,2,luo,0.9466,Nilotic
mbert,false,false,false,400,0,3,kin,0.9454,Bantu
mbert,false,false,false,400,0,4,ibo,0.9367,Volta-Niger
mbert,false,false,false,400,0,5,twi,0.9351,Kwa
mbert,false,false,false,400,0,6,swa,0.9306,Bantu
mbert,false,false,false,400,0,7,tsn,0.9186,Bantu
mbert,false,false,false,400,0,8,nya,0.9166,Bantu
mbert,false,false,false,400,0,9,sna,0.9081,Bantu
mbert,false,false,false,400,0,10,bam,0.9027,Mande
mbert,false,false,false,400,0,11,ewe,0.9002,Kwa
mbert,false,false,false,400,0,12,fon,0.8982,Kwa
mbert,false,false,false,400,0,13,wol,0.8969,Atlantic-Congo
mbert,false,false,false,400,0,14,hau,0.895,Chadic
mbert,false,false,false,400,0,15,zul,0.8934,Bantu
mbert,false,false,false,400,0,16,pcm,0.8836,English Creole
mbert,false,false,false,400,0,17,xho,0.8835,Bantu
mbert,false,false,false,400,0,18,mos,0.8763,Gur
mbert,false,false,false,400,0,19,bbj,0.834,Bantu
mbert,false,false,false,400,0,20,yor,0.7891,Volta-Niger
mbert,false,false,false,500,3,1,lug,0.9573,Bantu
mbert,false,false,false,500,3,2,kin,0.9469,Bantu
mbert,false,false,false,500,3,3,luo,0.9451,Nilotic
mbert,false,false,false,500,3,4,ibo,0.9356,Volta-Niger
mbert,false,false,false,500,3,5,twi,0.9331,Kwa
mbert,false,false,false,500,3,6,swa,0.932,Bantu
mbert,false,false,false,500,3,7,nya,0.9149,Bantu
mbert,false,false,false,500,3,8,tsn,0.9097,Bantu
mbert,false,false,false,500,3,9,sna,0.9076,Bantu
mbert,false,false,false,500,3,10,bam,0.9034,Mande
mbert,false,false,false,500,3,11,wol,0.9011,Atlantic-Congo
mbert,false,false,false,500,3,12,ewe,0.9004,Kwa
mbert,false,false,false,500,3,13,fon,0.9004,Kwa
mbert,false,false,false,500,3,14,hau,0.8994,Chadic
mbert,false,false,false,500,3,15,zul,0.8955,Bantu
mbert,false,false,false,500,3,16,pcm,0.8855,English Creole
mbert,false,false,false,500,3,17,xho,0.8842,Bantu
mbert,false,false,false,500,3,18,mos,0.881,Gur
mbert,false,false,false,500,3,19,bbj,0.8376,Bantu
mbert,false,false,false,500,3,20,yor,0.8002,Volta-Niger
mbert,false,false,false,500,0,1,lug,0.9573,Bantu
mbert,false,false,false,500,0,2,kin,0.9469,Bantu
mbert,false,false,false,500,0,3,luo,0.9451,Nilotic
mbert,false,false,false,500,0,4,ibo,0.9356,Volta-Niger
mbert,false,false,false,500,0,5,twi,0.9331,Kwa
mbert,false,false,false,500,0,6,swa,0.932,Bantu
mbert,false,false,false,500,0,7,nya,0.9149,Bantu
mbert,false,false,false,500,0,8,tsn,0.9097,Bantu
mbert,false,false,false,500,0,9,sna,0.9076,Bantu
mbert,false,false,false,500,0,10,bam,0.9034,Mande
mbert,false,false,false,500,0,11,wol,0.9011,Atlantic-Congo
mbert,false,false,false,500,0,12,ewe,0.9004,Kwa
mbert,false,false,false,500,0,13,fon,0.9004,Kwa
mbert,false,false,false,500,0,14,hau,0.8994,Chadic
mbert,false,false,false,500,0,15,zul,0.8955,Bantu
mbert,false,false,false,500,0,16,pcm,0.8855,English Creole
mbert,false,false,false,500,0,17,xho,0.8842,Bantu
mbert,false,false,false,500,0,18,mos,0.881,Gur
mbert,false,false,false,500,0,19,bbj,0.8376,Bantu
mbert,false,false,false,500,0,20,yor,0.8002,Volta-Niger
mbert,false,false,false,400,1,1,lug,0.9574,Bantu
mbert,false,false,false,400,1,2,luo,0.9466,Nilotic
mbert,false,false,false,400,1,3,kin,0.9454,Bantu
mbert,false,false,false,400,1,4,ibo,0.9367,Volta-Niger
mbert,false,false,false,400,1,5,twi,0.9351,Kwa
mbert,false,false,false,400,1,6,swa,0.9306,Bantu
mbert,false,false,false,400,1,7,tsn,0.9186,Bantu
mbert,false,false,false,400,1,8,nya,0.9166,Bantu
mbert,false,false,false,400,1,9,sna,0.9081,Bantu
mbert,false,false,false,400,1,10,bam,0.9027,Mande
mbert,false,false,false,400,1,11,ewe,0.9002,Kwa
mbert,false,false,false,400,1,12,fon,0.8982,Kwa
mbert,false,false,false,400,1,13,wol,0.8969,Atlantic-Congo
mbert,false,false,false,400,1,14,hau,0.895,Chadic
mbert,false,false,false,400,1,15,zul,0.8934,Bantu
mbert,false,false,false,400,1,16,pcm,0.8836,English Creole
mbert,false,false,false,400,1,17,xho,0.8835,Bantu
mbert,false,false,false,400,1,18,mos,0.8763,Gur
mbert,false,false,false,400,1,19,bbj,0.834,Bantu
mbert,false,false,false,400,1,20,yor,0.7891,Volta-Niger
mbert,false,false,false,300,2,1,lug,0.9566,Bantu
mbert,false,false,false,300,2,2,kin,0.9485,Bantu
mbert,false,false,false,300,2,3,luo,0.9456,Nilotic
mbert,false,false,false,300,2,4,twi,0.9391,Kwa
mbert,false,false,false,300,2,5,ibo,0.9389,Volta-Niger
mbert,false,false,false,300,2,6,swa,0.9326,Bantu
mbert,false,false,false,300,2,7,nya,0.9173,Bantu
mbert,false,false,false,300,2,8,tsn,0.9139,Bantu
mbert,false,false,false,300,2,9,bam,0.9043,Mande
mbert,false,false,false,300,2,10,sna,0.903,Bantu
mbert,false,false,false,300,2,11,ewe,0.9002,Kwa
mbert,false,false,false,300,2,12,wol,0.8988,Atlantic-Congo
mbert,false,false,false,300,2,13,hau,0.8965,Chadic
mbert,false,false,false,300,2,14,fon,0.8944,Kwa
mbert,false,false,false,300,2,15,zul,0.8901,Bantu
mbert,false,false,false,300,2,16,pcm,0.8884,English Creole
mbert,false,false,false,300,2,17,xho,0.879,Bantu
mbert,false,false,false,300,2,18,mos,0.8672,Gur
mbert,false,false,false,300,2,19,bbj,0.8378,Bantu
mbert,false,false,false,300,2,20,yor,0.7905,Volta-Niger
mbert,false,false,false,200,3,1,lug,0.9519,Bantu
mbert,false,false,false,200,3,2,kin,0.946,Bantu
mbert,false,false,false,200,3,3,luo,0.9457,Nilotic
mbert,false,false,false,200,3,4,ibo,0.9397,Volta-Niger
mbert,false,false,false,200,3,5,twi,0.9348,Kwa
mbert,false,false,false,200,3,6,swa,0.9339,Bantu
mbert,false,false,false,200,3,7,nya,0.9142,Bantu
mbert,false,false,false,200,3,8,tsn,0.9119,Bantu
mbert,false,false,false,200,3,9,sna,0.9027,Bantu
mbert,false,false,false,200,3,10,bam,0.9019,Mande
mbert,false,false,false,200,3,11,ewe,0.8963,Kwa
mbert,false,false,false,200,3,12,wol,0.896,Atlantic-Congo
mbert,false,false,false,200,3,13,fon,0.8926,Kwa
mbert,false,false,false,200,3,14,hau,0.8911,Chadic
mbert,false,false,false,200,3,15,pcm,0.8882,English Creole
mbert,false,false,false,200,3,16,zul,0.8852,Bantu
mbert,false,false,false,200,3,17,xho,0.8808,Bantu
mbert,false,false,false,200,3,18,mos,0.8649,Gur
mbert,false,false,false,200,3,19,bbj,0.8337,Bantu
mbert,false,false,false,200,3,20,yor,0.7981,Volta-Niger
mbert,false,false,false,300,3,1,lug,0.9566,Bantu
mbert,false,false,false,300,3,2,kin,0.9485,Bantu
mbert,false,false,false,300,3,3,luo,0.9456,Nilotic
mbert,false,false,false,300,3,4,twi,0.9391,Kwa
mbert,false,false,false,300,3,5,ibo,0.9389,Volta-Niger
mbert,false,false,false,300,3,6,swa,0.9326,Bantu
mbert,false,false,false,300,3,7,nya,0.9173,Bantu
mbert,false,false,false,300,3,8,tsn,0.9139,Bantu
mbert,false,false,false,300,3,9,bam,0.9043,Mande
mbert,false,false,false,300,3,10,sna,0.903,Bantu
mbert,false,false,false,300,3,11,ewe,0.9002,Kwa
mbert,false,false,false,300,3,12,wol,0.8988,Atlantic-Congo
mbert,false,false,false,300,3,13,hau,0.8965,Chadic
mbert,false,false,false,300,3,14,fon,0.8944,Kwa
mbert,false,false,false,300,3,15,zul,0.8901,Bantu
mbert,false,false,false,300,3,16,pcm,0.8884,English Creole
mbert,false,false,false,300,3,17,xho,0.879,Bantu
mbert,false,false,false,300,3,18,mos,0.8672,Gur
mbert,false,false,false,300,3,19,bbj,0.8378,Bantu
mbert,false,false,false,300,3,20,yor,0.7905,Volta-Niger
mbert,false,false,false,500,1,1,lug,0.9573,Bantu
mbert,false,false,false,500,1,2,kin,0.9469,Bantu
mbert,false,false,false,500,1,3,luo,0.9451,Nilotic
mbert,false,false,false,500,1,4,ibo,0.9356,Volta-Niger
mbert,false,false,false,500,1,5,twi,0.9331,Kwa
mbert,false,false,false,500,1,6,swa,0.932,Bantu
mbert,false,false,false,500,1,7,nya,0.9149,Bantu
mbert,false,false,false,500,1,8,tsn,0.9097,Bantu
mbert,false,false,false,500,1,9,sna,0.9076,Bantu
mbert,false,false,false,500,1,10,bam,0.9034,Mande
mbert,false,false,false,500,1,11,wol,0.9011,Atlantic-Congo
mbert,false,false,false,500,1,12,ewe,0.9004,Kwa
mbert,false,false,false,500,1,13,fon,0.9004,Kwa
mbert,false,false,false,500,1,14,hau,0.8994,Chadic
mbert,false,false,false,500,1,15,zul,0.8955,Bantu
mbert,false,false,false,500,1,16,pcm,0.8855,English Creole
mbert,false,false,false,500,1,17,xho,0.8842,Bantu
mbert,false,false,false,500,1,18,mos,0.881,Gur
mbert,false,false,false,500,1,19,bbj,0.8376,Bantu
mbert,false,false,false,500,1,20,yor,0.8002,Volta-Niger
mbert,false,false,false,400,2,1,lug,0.9574,Bantu
mbert,false,false,false,400,2,2,luo,0.9466,Nilotic
mbert,false,false,false,400,2,3,kin,0.9454,Bantu
mbert,false,false,false,400,2,4,ibo,0.9367,Volta-Niger
mbert,false,false,false,400,2,5,twi,0.9351,Kwa
mbert,false,false,false,400,2,6,swa,0.9306,Bantu
mbert,false,false,false,400,2,7,tsn,0.9186,Bantu
mbert,false,false,false,400,2,8,nya,0.9166,Bantu
mbert,false,false,false,400,2,9,sna,0.9081,Bantu
mbert,false,false,false,400,2,10,bam,0.9027,Mande
mbert,false,false,false,400,2,11,ewe,0.9002,Kwa
mbert,false,false,false,400,2,12,fon,0.8982,Kwa
mbert,false,false,false,400,2,13,wol,0.8969,Atlantic-Congo
mbert,false,false,false,400,2,14,hau,0.895,Chadic
mbert,false,false,false,400,2,15,zul,0.8934,Bantu
mbert,false,false,false,400,2,16,pcm,0.8836,English Creole
mbert,false,false,false,400,2,17,xho,0.8835,Bantu
mbert,false,false,false,400,2,18,mos,0.8763,Gur
mbert,false,false,false,400,2,19,bbj,0.834,Bantu
mbert,false,false,false,400,2,20,yor,0.7891,Volta-Niger
mbert,false,false,false,200,2,1,lug,0.9519,Bantu
mbert,false,false,false,200,2,2,kin,0.946,Bantu
mbert,false,false,false,200,2,3,luo,0.9457,Nilotic
mbert,false,false,false,200,2,4,ibo,0.9397,Volta-Niger
mbert,false,false,false,200,2,5,twi,0.9348,Kwa
mbert,false,false,false,200,2,6,swa,0.9339,Bantu
mbert,false,false,false,200,2,7,nya,0.9142,Bantu
mbert,false,false,false,200,2,8,tsn,0.9119,Bantu
mbert,false,false,false,200,2,9,sna,0.9027,Bantu
mbert,false,false,false,200,2,10,bam,0.9019,Mande
mbert,false,false,false,200,2,11,ewe,0.8963,Kwa
mbert,false,false,false,200,2,12,wol,0.896,Atlantic-Congo
mbert,false,false,false,200,2,13,fon,0.8926,Kwa
mbert,false,false,false,200,2,14,hau,0.8911,Chadic
mbert,false,false,false,200,2,15,pcm,0.8882,English Creole
mbert,false,false,false,200,2,16,zul,0.8852,Bantu
mbert,false,false,false,200,2,17,xho,0.8808,Bantu
mbert,false,false,false,200,2,18,mos,0.8649,Gur
mbert,false,false,false,200,2,19,bbj,0.8337,Bantu
mbert,false,false,false,200,2,20,yor,0.7981,Volta-Niger
mbert,false,true,false,300,1,1,lug,0.9393,Bantu
mbert,false,true,false,300,1,2,kin,0.9307,Bantu
mbert,false,true,false,300,1,3,nya,0.9028,Bantu
mbert,false,true,false,300,1,4,xho,0.8985,Bantu
mbert,false,true,false,300,1,5,luo,0.8973,Nilotic
mbert,false,true,false,300,1,6,sna,0.8965,Bantu
mbert,false,true,false,300,1,7,twi,0.8935,Kwa
mbert,false,true,false,300,1,8,ibo,0.8857,Volta-Niger
mbert,false,true,false,300,1,9,wol,0.8758,Atlantic-Congo
mbert,false,true,false,300,1,10,tsn,0.8752,Bantu
mbert,false,true,false,300,1,11,zul,0.873,Bantu
mbert,false,true,false,300,1,12,swa,0.8719,Bantu
mbert,false,true,false,300,1,13,hau,0.8602,Chadic
mbert,false,true,false,300,1,14,bam,0.8512,Mande
mbert,false,true,false,300,1,15,ewe,0.8293,Kwa
mbert,false,true,false,300,1,16,pcm,0.8177,English Creole
mbert,false,true,false,300,1,17,mos,0.815,Gur
mbert,false,true,false,300,1,18,fon,0.8017,Kwa
mbert,false,true,false,300,1,19,bbj,0.7596,Bantu
mbert,false,true,false,300,1,20,yor,0.747,Volta-Niger
mbert,false,true,false,300,0,1,lug,0.9566,Bantu
mbert,false,true,false,300,0,2,kin,0.9485,Bantu
mbert,false,true,false,300,0,3,luo,0.9456,Nilotic
mbert,false,true,false,300,0,4,twi,0.9391,Kwa
mbert,false,true,false,300,0,5,ibo,0.9389,Volta-Niger
mbert,false,true,false,300,0,6,swa,0.9326,Bantu
mbert,false,true,false,300,0,7,nya,0.9173,Bantu
mbert,false,true,false,300,0,8,tsn,0.9139,Bantu
mbert,false,true,false,300,0,9,bam,0.9043,Mande
mbert,false,true,false,300,0,10,sna,0.903,Bantu
mbert,false,true,false,300,0,11,ewe,0.9002,Kwa
mbert,false,true,false,300,0,12,wol,0.8988,Atlantic-Congo
mbert,false,true,false,300,0,13,hau,0.8965,Chadic
mbert,false,true,false,300,0,14,fon,0.8944,Kwa
mbert,false,true,false,300,0,15,zul,0.8901,Bantu
mbert,false,true,false,300,0,16,pcm,0.8884,English Creole
mbert,false,true,false,300,0,17,xho,0.879,Bantu
mbert,false,true,false,300,0,18,mos,0.8672,Gur
mbert,false,true,false,300,0,19,bbj,0.8378,Bantu
mbert,false,true,false,300,0,20,yor,0.7905,Volta-Niger
mbert,false,true,false,200,1,1,lug,0.9342,Bantu
mbert,false,true,false,200,1,2,kin,0.9221,Bantu
mbert,false,true,false,200,1,3,sna,0.8951,Bantu
mbert,false,true,false,200,1,4,nya,0.8943,Bantu
mbert,false,true,false,200,1,5,xho,0.8936,Bantu
mbert,false,true,false,200,1,6,luo,0.8905,Nilotic
mbert,false,true,false,200,1,7,twi,0.8901,Kwa
mbert,false,true,false,200,1,8,ibo,0.8848,Volta-Niger
mbert,false,true,false,200,1,9,wol,0.8724,Atlantic-Congo
mbert,false,true,false,200,1,10,zul,0.8714,Bantu
mbert,false,true,false,200,1,11,tsn,0.8694,Bantu
mbert,false,true,false,200,1,12,swa,0.8662,Bantu
mbert,false,true,false,200,1,13,bam,0.852,Mande
mbert,false,true,false,200,1,14,hau,0.8504,Chadic
mbert,false,true,false,200,1,15,ewe,0.826,Kwa
mbert,false,true,false,200,1,16,pcm,0.816,English Creole
mbert,false,true,false,200,1,17,mos,0.8151,Gur
mbert,false,true,false,200,1,18,fon,0.8026,Kwa
mbert,false,true,false,200,1,19,bbj,0.7618,Bantu
mbert,false,true,false,200,1,20,yor,0.7488,Volta-Niger
mbert,false,true,false,500,2,1,lug,0.9605,Bantu
mbert,false,true,false,500,2,2,kin,0.9443,Bantu
mbert,false,true,false,500,2,3,nya,0.9202,Bantu
mbert,false,true,false,500,2,4,sna,0.9156,Bantu
mbert,false,true,false,500,2,5,xho,0.9145,Bantu
mbert,false,true,false,500,2,6,luo,0.9127,Nilotic
mbert,false,true,false,500,2,7,zul,0.8989,Bantu
mbert,false,true,false,500,2,8,tsn,0.892,Bantu
mbert,false,true,false,500,2,9,wol,0.882,Atlantic-Congo
mbert,false,true,false,500,2,10,hau,0.8744,Chadic
mbert,false,true,false,500,2,11,ibo,0.8689,Volta-Niger
mbert,false,true,false,500,2,12,twi,0.8681,Kwa
mbert,false,true,false,500,2,13,bam,0.8619,Mande
mbert,false,true,false,500,2,14,swa,0.8576,Bantu
mbert,false,true,false,500,2,15,mos,0.8322,Gur
mbert,false,true,false,500,2,16,ewe,0.8232,Kwa
mbert,false,true,false,500,2,17,pcm,0.8006,English Creole
mbert,false,true,false,500,2,18,fon,0.7869,Kwa
mbert,false,true,false,500,2,19,yor,0.7429,Volta-Niger
mbert,false,true,false,500,2,20,bbj,0.7276,Bantu
mbert,false,true,false,400,3,1,lug,0.9598,Bantu
mbert,false,true,false,400,3,2,kin,0.9376,Bantu
mbert,false,true,false,400,3,3,nya,0.92,Bantu
mbert,false,true,false,400,3,4,xho,0.9169,Bantu
mbert,false,true,false,400,3,5,sna,0.913,Bantu
mbert,false,true,false,400,3,6,zul,0.9028,Bantu
mbert,false,true,false,400,3,7,luo,0.901,Nilotic
mbert,false,true,false,400,3,8,tsn,0.8865,Bantu
mbert,false,true,false,400,3,9,wol,0.8775,Atlantic-Congo
mbert,false,true,false,400,3,10,ibo,0.8669,Volta-Niger
mbert,false,true,false,400,3,11,hau,0.8669,Chadic
mbert,false,true,false,400,3,12,twi,0.8568,Kwa
mbert,false,true,false,400,3,13,bam,0.851,Mande
mbert,false,true,false,400,3,14,mos,0.8249,Gur
mbert,false,true,false,400,3,15,swa,0.8134,Bantu
mbert,false,true,false,400,3,16,ewe,0.8127,Kwa
mbert,false,true,false,400,3,17,pcm,0.7803,English Creole
mbert,false,true,false,400,3,18,fon,0.7657,Kwa
mbert,false,true,false,400,3,19,yor,0.7273,Volta-Niger
mbert,false,true,false,400,3,20,bbj,0.7162,Bantu
mbert,false,true,false,200,0,1,lug,0.9519,Bantu
mbert,false,true,false,200,0,2,kin,0.946,Bantu
mbert,false,true,false,200,0,3,luo,0.9457,Nilotic
mbert,false,true,false,200,0,4,ibo,0.9397,Volta-Niger
mbert,false,true,false,200,0,5,twi,0.9348,Kwa
mbert,false,true,false,200,0,6,swa,0.9339,Bantu
mbert,false,true,false,200,0,7,nya,0.9142,Bantu
mbert,false,true,false,200,0,8,tsn,0.9119,Bantu
mbert,false,true,false,200,0,9,sna,0.9027,Bantu
mbert,false,true,false,200,0,10,bam,0.9019,Mande
mbert,false,true,false,200,0,11,ewe,0.8963,Kwa
mbert,false,true,false,200,0,12,wol,0.896,Atlantic-Congo
mbert,false,true,false,200,0,13,fon,0.8926,Kwa
mbert,false,true,false,200,0,14,hau,0.8911,Chadic
mbert,false,true,false,200,0,15,pcm,0.8882,English Creole
mbert,false,true,false,200,0,16,zul,0.8852,Bantu
mbert,false,true,false,200,0,17,xho,0.8808,Bantu
mbert,false,true,false,200,0,18,mos,0.8649,Gur
mbert,false,true,false,200,0,19,bbj,0.8337,Bantu
mbert,false,true,false,200,0,20,yor,0.7981,Volta-Niger
mbert,false,true,false,400,0,1,lug,0.9574,Bantu
mbert,false,true,false,400,0,2,luo,0.9466,Nilotic
mbert,false,true,false,400,0,3,kin,0.9454,Bantu
mbert,false,true,false,400,0,4,ibo,0.9367,Volta-Niger
mbert,false,true,false,400,0,5,twi,0.9351,Kwa
mbert,false,true,false,400,0,6,swa,0.9306,Bantu
mbert,false,true,false,400,0,7,tsn,0.9186,Bantu
mbert,false,true,false,400,0,8,nya,0.9166,Bantu
mbert,false,true,false,400,0,9,sna,0.9081,Bantu
mbert,false,true,false,400,0,10,bam,0.9027,Mande
mbert,false,true,false,400,0,11,ewe,0.9002,Kwa
mbert,false,true,false,400,0,12,fon,0.8982,Kwa
mbert,false,true,false,400,0,13,wol,0.8969,Atlantic-Congo
mbert,false,true,false,400,0,14,hau,0.895,Chadic
mbert,false,true,false,400,0,15,zul,0.8934,Bantu
mbert,false,true,false,400,0,16,pcm,0.8836,English Creole
mbert,false,true,false,400,0,17,xho,0.8835,Bantu
mbert,false,true,false,400,0,18,mos,0.8763,Gur
mbert,false,true,false,400,0,19,bbj,0.834,Bantu
mbert,false,true,false,400,0,20,yor,0.7891,Volta-Niger
mbert,false,true,false,500,3,1,lug,0.9597,Bantu
mbert,false,true,false,500,3,2,kin,0.9414,Bantu
mbert,false,true,false,500,3,3,nya,0.9225,Bantu
mbert,false,true,false,500,3,4,xho,0.9164,Bantu
mbert,false,true,false,500,3,5,sna,0.9151,Bantu
mbert,false,true,false,500,3,6,zul,0.9087,Bantu
mbert,false,true,false,500,3,7,luo,0.907,Nilotic
mbert,false,true,false,500,3,8,tsn,0.8877,Bantu
mbert,false,true,false,500,3,9,wol,0.8795,Atlantic-Congo
mbert,false,true,false,500,3,10,hau,0.8718,Chadic
mbert,false,true,false,500,3,11,ibo,0.87,Volta-Niger
mbert,false,true,false,500,3,12,twi,0.8548,Kwa
mbert,false,true,false,500,3,13,bam,0.8541,Mande
mbert,false,true,false,500,3,14,mos,0.8286,Gur
mbert,false,true,false,500,3,15,swa,0.8155,Bantu
mbert,false,true,false,500,3,16,ewe,0.8136,Kwa
mbert,false,true,false,500,3,17,pcm,0.7817,English Creole
mbert,false,true,false,500,3,18,fon,0.766,Kwa
mbert,false,true,false,500,3,19,yor,0.7292,Volta-Niger
mbert,false,true,false,500,3,20,bbj,0.7127,Bantu
mbert,false,true,false,500,0,1,lug,0.9573,Bantu
mbert,false,true,false,500,0,2,kin,0.9469,Bantu
mbert,false,true,false,500,0,3,luo,0.9451,Nilotic
mbert,false,true,false,500,0,4,ibo,0.9356,Volta-Niger
mbert,false,true,false,500,0,5,twi,0.9331,Kwa
mbert,false,true,false,500,0,6,swa,0.932,Bantu
mbert,false,true,false,500,0,7,nya,0.9149,Bantu
mbert,false,true,false,500,0,8,tsn,0.9097,Bantu
mbert,false,true,false,500,0,9,sna,0.9076,Bantu
mbert,false,true,false,500,0,10,bam,0.9034,Mande
mbert,false,true,false,500,0,11,wol,0.9011,Atlantic-Congo
mbert,false,true,false,500,0,12,ewe,0.9004,Kwa
mbert,false,true,false,500,0,13,fon,0.9004,Kwa
mbert,false,true,false,500,0,14,hau,0.8994,Chadic
mbert,false,true,false,500,0,15,zul,0.8955,Bantu
mbert,false,true,false,500,0,16,pcm,0.8855,English Creole
mbert,false,true,false,500,0,17,xho,0.8842,Bantu
mbert,false,true,false,500,0,18,mos,0.881,Gur
mbert,false,true,false,500,0,19,bbj,0.8376,Bantu
mbert,false,true,false,500,0,20,yor,0.8002,Volta-Niger
mbert,false,true,false,400,1,1,lug,0.9409,Bantu
mbert,false,true,false,400,1,2,kin,0.9335,Bantu
mbert,false,true,false,400,1,3,sna,0.9035,Bantu
mbert,false,true,false,400,1,4,luo,0.9034,Nilotic
mbert,false,true,false,400,1,5,nya,0.9032,Bantu
mbert,false,true,false,400,1,6,xho,0.9015,Bantu
mbert,false,true,false,400,1,7,twi,0.8912,Kwa
mbert,false,true,false,400,1,8,ibo,0.8863,Volta-Niger
mbert,false,true,false,400,1,9,tsn,0.8799,Bantu
mbert,false,true,false,400,1,10,zul,0.8783,Bantu
mbert,false,true,false,400,1,11,wol,0.8783,Atlantic-Congo
mbert,false,true,false,400,1,12,swa,0.8709,Bantu
mbert,false,true,false,400,1,13,hau,0.8636,Chadic
mbert,false,true,false,400,1,14,bam,0.8526,Mande
mbert,false,true,false,400,1,15,ewe,0.8306,Kwa
mbert,false,true,false,400,1,16,mos,0.8265,Gur
mbert,false,true,false,400,1,17,pcm,0.818,English Creole
mbert,false,true,false,400,1,18,fon,0.8048,Kwa
mbert,false,true,false,400,1,19,bbj,0.7561,Bantu
mbert,false,true,false,400,1,20,yor,0.739,Volta-Niger
mbert,false,true,false,300,2,1,lug,0.9632,Bantu
mbert,false,true,false,300,2,2,kin,0.9413,Bantu
mbert,false,true,false,300,2,3,nya,0.9183,Bantu
mbert,false,true,false,300,2,4,xho,0.914,Bantu
mbert,false,true,false,300,2,5,sna,0.9103,Bantu
mbert,false,true,false,300,2,6,luo,0.9006,Nilotic
mbert,false,true,false,300,2,7,zul,0.8885,Bantu
mbert,false,true,false,300,2,8,tsn,0.8869,Bantu
mbert,false,true,false,300,2,9,wol,0.8782,Atlantic-Congo
mbert,false,true,false,300,2,10,twi,0.8748,Kwa
mbert,false,true,false,300,2,11,ibo,0.8689,Volta-Niger
mbert,false,true,false,300,2,12,hau,0.8665,Chadic
mbert,false,true,false,300,2,13,bam,0.8607,Mande
mbert,false,true,false,300,2,14,swa,0.8551,Bantu
mbert,false,true,false,300,2,15,mos,0.8256,Gur
mbert,false,true,false,300,2,16,ewe,0.8232,Kwa
mbert,false,true,false,300,2,17,pcm,0.8,English Creole
mbert,false,true,false,300,2,18,fon,0.7849,Kwa
mbert,false,true,false,300,2,19,yor,0.7437,Volta-Niger
mbert,false,true,false,300,2,20,bbj,0.7335,Bantu
mbert,false,true,false,200,3,1,lug,0.9589,Bantu
mbert,false,true,false,200,3,2,kin,0.9348,Bantu
mbert,false,true,false,200,3,3,xho,0.9159,Bantu
mbert,false,true,false,200,3,4,nya,0.9156,Bantu
mbert,false,true,false,200,3,5,sna,0.907,Bantu
mbert,false,true,false,200,3,6,zul,0.9015,Bantu
mbert,false,true,false,200,3,7,luo,0.8926,Nilotic
mbert,false,true,false,200,3,8,tsn,0.8792,Bantu
mbert,false,true,false,200,3,9,wol,0.8713,Atlantic-Congo
